fire,full_text,media_link,place,created_at
Getty,Wonderful news! Firefighters did an excellent job! Wind cooperated too. Most of all it’s the work going in to the building of the Getty Center. Amazing ability to be a steward of the land around you. #GettyFire https://t.co/4vLcBBPb8V,,,2019-10-28 19:22:09
Getty,@latimes I believe (and hope!) that #GettyCenter has extensive fire suppression protection on site. Anyone? #GettyFire,,,2019-10-28 19:22:15
Getty,"""Hills burn in California my turn to ignore ya don't say I didn't warn ya"" - Billie Eilish warned y'all! #GettyFire https://t.co/tnyH0ZORpk",https://twitter.com/jbanez_/status/1188898814620364800/photo/1,,2019-10-28 19:22:20
Getty,Everyone say a prayer for the good people of #California.This is a picture I just took from the roof of my hotel here in #LosAngeles of the #Gettyfire thousands are being evacuated! https://t.co/hd8eQmiRxl,https://twitter.com/tedhart/status/1188898873303097347/photo/1,,2019-10-28 19:22:34
Getty,Hoping the @GettyMuseum is safe from any of this destruction. Such an awesome place I would hate to see it get damaged from this. 🙏🏽 #GettyFire,,"Los Angeles, CA",2019-10-28 19:22:47
Getty,"they just expanded mandatory evacuation zone to include where i live 😳 but i am on the southern border, closer to city, concrete...should be safe for now, right? #GettyFire https://t.co/NG7tw90yIL",https://twitter.com/elainemani/status/1188899150240239616/photo/1,,2019-10-28 19:23:40
Getty,Thank you #FirstResponders for all you’re doing in California. Praying for everyone’s safety. #GettyFire,,,2019-10-28 19:23:44
Getty,Please foster please 🐾🙏🏻#GettyFire https://t.co/xlKnLT5XD1,,,2019-10-28 19:24:25
Getty,#GettyFire has been gnarly. https://t.co/yDSky4b6R8,,,2019-10-28 19:25:02
Getty,Grateful for all the @CALFIRE_PIO firefighters putting their lives on the line to protect our communities. Stay safe everyone! #GettyFire https://t.co/ZzwpKWts98,,,2019-10-28 19:25:13
Getty,"As #AirQuality worsens due to the #GettyFire, keep yourself protected with masks that filter out 95% of particulates. 

Mask Grade N-95 https://t.co/TRUGXnjP9I",https://twitter.com/servprodowney/status/1188899612284936192/photo/1,,2019-10-28 19:25:30
Getty,Listening to @MayorOfLA address the media: “...the seamless way all of our first responders work together to fight these fires...makes you proud to be an Angeleno and a Californian...” 👏👏👏 Job well done (and still being done) @LAFD @LAFDChief and teams. Thank you. #GettyFire,,,2019-10-28 19:25:45
Getty,The view from Sepulveda/Santa Monica of the #GettyFire. Startlingly close. Hoping they can safely and quickly get it under control. A reminder that the Fire dept is always in need of financial support. You can make a donation at https://t.co/TpIHE4rSg8 #LAFD https://t.co/05tu4oN3Hx,https://twitter.com/EyeLikeToWatch/status/1188899684598726656/photo/1,,2019-10-28 19:25:48
Getty,"@MayorOfLA @LAFD @LAFDtalk @LAFDChief @LAPDHQ @LACityPets @LACityParks @LACity @ReadyLA @NotifyLA @RedCrossLA Thinking of everyone being affected by the #GettyFire.  

Thank you to all the officers and firefighters working to keep everyone safe in this chaotic time ❤",,,2019-10-28 19:25:51
Getty,When will it end? https://t.co/TF8nAOyyBI #CaliforniaFires #California #PGEshutoff #405Fwy #GettyFire #kinkaidfire #kincadefires #losangelesfires #SantaAnaWinds #Evacuations #405Freeway #pgepowershutoff #CaliforniaWildfire #californiapoweroutage #SepulvedaPass #firefighters,,,2019-10-28 19:25:53
Getty,#kindcadefire #GettyFire why is it that LA fires get more attention than the literal thousands of acres other fires have caused damaged to.,,,2019-10-28 19:26:08
Getty,"#GettyFire 🔥🔥🔥🔥 #wildfires 
 Wildfire burns in Los Angeles ... A new wildfire, called the Getty Fire, broke in Los Angeles' Sherman Oaks neighborhood, The area is known for its celebrities and high-value homes. NBA star LeBron James was among the many residents who evacuated. https://t.co/NaLlsU9qBy",https://twitter.com/BSifaqes/status/1188899922352975872/photo/1,,2019-10-28 19:26:44
Getty,"Thinking of everyone being affected by the #GettyFire.  

Thank you to all the officers and firefighters working to keep everyone safe in this chaotic time ❤",,,2019-10-28 19:26:46
Getty,"Per Governor Newsom: Emergency declaration will allow for additional resources, including unemployment insurance #CaliforniaFires #KincadeFire #GettyFire",,,2019-10-28 19:27:53
Getty,An must-read L.A. Story thread by @brittny_mejia who is covering the #GettyFire: https://t.co/9ppdT5TOLp,,,2019-10-28 19:28:08
Getty,618 acres burned since early this morning #GettyFire,,,2019-10-28 19:28:46
Getty,#GettyFire live 12:00 update still in progress. Will be rebroadcast. Official. https://t.co/gzO8aIkMtE,,,2019-10-28 19:29:29
Getty,Pets can go to West Valley animal shelter and West LA animal shelter #GettyFire,,,2019-10-28 19:29:41
Getty,Right near my apartment. Ugh. #GettyFire https://t.co/I5Sw5M9MT6,https://twitter.com/haleybesser/status/1188900699054018560/photo/1,,2019-10-28 19:29:50
Getty,https://t.co/JsDAVeuxmA show map of evacuation status in #GettyFire . #LAFD #LAPD #CHP https://t.co/2awg2fcWdL,,,2019-10-28 19:29:56
Getty,"Watch what happened at 1:28:47 in @HappsNews's broadcast: NOW: #GettyFire is raging in the Santa Monica mountains and mass evacuations have been ordered. Join @merikaandrade on the ground &amp; host @CrisQueiroz. #NetworkOfNow #LAFire #WildFire

https://t.co/HSJKzwy9uW",,,2019-10-28 19:29:58
Getty,"WATCH: At least five Los Angeles homes have been destroyed in the 500-acre #GettyFire, with 10,000 structures under mandatory evacuation orders; #LAFD arson investigators are inspecting a power pole near the origin of the fire, a @CBSLA photojournalist says. https://t.co/muVniWhKI7",https://twitter.com/CBSEveningNews/status/1188900737176260608/video/1,,2019-10-28 19:29:59
Getty,"STARTING NOW: The @ABCPolitics team breaks down the latest on the death of ISIS leader Abu Bakr al-Baghdadi during a U.S. raid. Plus, ABC Correspondent Clayton Sandell is live from Los Angeles with an update on the #GettyFire.

WATCH #TheBriefingRoom on https://t.co/MeN3sSP78n https://t.co/KNKwzifUmS",https://twitter.com/ABCNewsLive/status/1188900742834216960/video/1,,2019-10-28 19:30:00
Getty,Surf’s up! #GettyFire https://t.co/D7Erc5IB3a,,,2019-10-28 19:31:14
Getty,@Dr_Pepperwood @DrTComendant @PepperwoodCA Keeping everyone affected by the fires across our state in my thoughts. #KincadeFire #TickFire #GettyFire,,,2019-10-28 19:31:46
Getty,"Traffic Alert: Due to road closures from the #GettyFire, mapping applications and ride share services are directing people through Hollywood streets as detours, you will likely see increased traffic in Hollywood. We know this is frustrating, please be patient!",,,2019-10-28 19:32:00
Getty,"Update from the noon #GettyFire briefing:
-618 acres
-1,100 firefighters 
-Evacuation centers for people and animals are open
-405 is still closed in the area
Video of the briefing, map of evacuation area and shelter info at: https://t.co/GyjP2B7cN0",,,2019-10-28 19:32:31
Getty,"#GettyFire update:

• 618 acres burned 
• 8 homes destroyed
• 5 homes damaged
• 1,100 firefighters
• Southbound 405 still closed

https://t.co/qDUFNKA7TB https://t.co/vUbHcH7pQS",https://twitter.com/CurbedLA/status/1188901394364821504/photo/1,,2019-10-28 19:32:35
Getty,The good news: I unexpectedly have the day off. The bad news: I unexpectedly have the day off because my city is burning down. #GettyFire,,,2019-10-28 19:32:46
Getty,"What the #GettyFire looked like this morning after firefighters worked all last night near The Getty Center museum &amp; 405 Freeway. Daytime perspective. A current wind advisory is in the area till 2pm.
#californiawildfires #LAfires @GettyMuseum #ucla 
https://t.co/rWzjZhnGIi",https://twitter.com/MarkSatterlee1/status/1188827659137978368/video/1,,2019-10-28 19:32:56
Getty,"@nmt_art Also follow this hashtag #GettyFire 
And tap the “Latest” button at the top so you get the newest info. 🤗",,,2019-10-28 19:33:07
Getty,"Just remember, Cali voted for this when they allowed a Dem Socialist takeover &amp; sanctuary cities. You still haven't figured out Dems DON'T CARE ABOUT AMERICAN CITIZENS ... #GettyFire #Truth",,,2019-10-28 19:33:08
Getty,"#Gettyfire
Working here @12:30pm https://t.co/VUym2fZyeU",https://twitter.com/REALcelebrityad/status/1188901540683108352/photo/1,,2019-10-28 19:33:10
Getty,"Cheviot Hills Recreation Center (2551 Motor Avenue)
For Animals:
West Valley Animal Shelter (20655 Plummer Street)
West LA Animal Shelter (11361 West Pico Boulevard)
Large Animals: Hansen Dam Recreation Area (11798 Foothill Boulevard)
Please RT #GettyFire #LAFD",,,2019-10-28 19:33:26
Getty,"👏🏽👏🏽 We just saw this attack from the air. Firefighters are trying to make a line with the red phos-chek to stop the forward progress of the #GettyFire as the DC-10 drops up to 12,000 gallons of fire retardant 🎥 Raymond Ford @NoozhawkNews @KTLA https://t.co/ukQe35lz3I",https://twitter.com/ChristinaKTLA/status/1188901742701768704/video/1,,2019-10-28 19:33:58
Getty,Watch Live: Aerial Coverage https://t.co/kewAR1VFtB https://t.co/W7mzG77d0U via @YouTube #GettyFire,,,2019-10-28 19:34:11
Getty,"Hello,
Do you need any image #documentediting #photoediting?
https://t.co/YtBEciG88q
#MondayMotivation #AirPodsPro #RobertEvans #GettyFire #GameBoy30 #BrandonAllen #ChicagoTrumpProtest #NationalChocolateDay #NateSilver #LeonardWilliams",,,2019-10-28 19:34:15
Getty,"To simply relax on Monday try this video! We are on Live Stream Now!

https://t.co/CvLECQpFsc

#MondayMotivation
Robert Evans
AirPods Pro
#GettyFire
#GameBoy30
Brandon Allen
#ChicagoTrumpProtest
#NationalChocolateDay
Nate Silver
Leonard Williams",,,2019-10-28 19:34:18
Getty,Winds have shifted. Smoke from the #GettyFire starting to move into @UCLA campus and Westwood Village. Climate change means needing to carry a dust mask at all times apparently. https://t.co/tnRRqOkBhK,https://twitter.com/expolineledger/status/1188901885698162688/photo/1,,2019-10-28 19:34:32
Getty,Can’t even express my gratitude enough to @CAL_FIRE @LAFD and other CA Firefighters for tirelessly working to keep Californians safe. This is always a scary time of year for residents. God bless them and keep them safe #GettyFire Photo via @latimes @AP https://t.co/KxpG3tDksF,https://twitter.com/trystineann/status/1188901907928100866/photo/1,,2019-10-28 19:34:38
Getty,"@MaptheP @Mapthep Thank you for the follow and retweet, much appreciated! #GettyFire",,,2019-10-28 19:35:58
Getty,Stay safe out there! Thinking of the firefighters and all those in harms way. #GettyFire,,,2019-10-28 19:36:08
Getty,"""She fretted over the loss of a day’s wages. Solano arrived from Guatemala 27 years ago and received asylum. She doesn’t drive and doesn’t speak English."" Moving piece on the #GettyFire by @brittny_mejia for the @latimes 

https://t.co/CnNDOFHJPT",,,2019-10-28 19:36:43
Getty,Good to get the facts. Thank you to all the brave civil servants fighting the fires here in LA and throughout California. #GettyFire https://t.co/gEWVTepx6A,,,2019-10-28 19:36:45
Getty,For updates on the #GettyFire and evacuations please follow @LAPDHQ and @LAFD,,,2019-10-28 19:37:16
Getty,Thank goodness my sisters school didn’t burn. Praying for everyone to be safe. I’m so thankful for the brave firefighters #GettyFire,,,2019-10-28 19:37:26
Getty,It took my nearly three hours to get to school smh #GettyFire,,,2019-10-28 19:37:34
Getty,"Heroes, every one of them. #KincadeFire #GettyFire #californiawildfires https://t.co/bp9X405CfP",,,2019-10-28 19:37:37
Getty,"#GettyFire
 topanga canyon open to RESIDENTS ONLY.",,,2019-10-28 19:37:45
Getty,"Yeah, I'm sorry. Los Angeles is canceled today because the 405 is shut down. You can try again tomorrow. #GettyFire",,,2019-10-28 19:37:58
Getty,Due to #GettyFire S/B 101 is slow between the 405 Fwy and Coldwater Canyon Ave then stop and go from Hollywood Blvd right into DTLA #latraffic,,,2019-10-28 19:38:07
Getty,Only @Tesla @elonmusk - the best. Thanks. #californiawildfires #California #PalisadesFire #kindcadefire #GettyFire $tsla https://t.co/gPqi4dVF0C,,,2019-10-28 19:38:31
Getty,#GettyFire is close by I drive pass it everyday to and from work. Same spot a massive fire broke out last year. I hope everyone is ok🙏🏾,,,2019-10-28 19:38:37
Getty,"As the wildfires burn, Californians are breathing in toxins that will remain long after blazes subside. Absent proper regulations to curb emissions, the public will keep paying for a damaged environment with their health &amp; lives. https://t.co/U1D6zePJf8 #KincadeFire #GettyFire https://t.co/8xArV289KJ",https://twitter.com/hrw/status/1188902986325659649/photo/1,,2019-10-28 19:38:55
Getty,#GettyFire air support 12:40 pm.  Focused around Getty and what looks like setting up a line to prevent northward fire movement when the winds change. Activity over Stone Canyon is news chopper. https://t.co/idueFiwSCY,https://twitter.com/travislongcore/status/1188903028251713536/photo/1,,2019-10-28 19:39:05
Getty,#GettyFire: Housekeepers and gardeners go to work despite the flames -- because their employers didn't tell them that they'd evacuated! https://t.co/tPiPxyGJZp via @brittny_mejia @latimes,,,2019-10-28 19:39:23
Getty,The #GettyFire is burning but the Getty Center is not. Here's why. https://t.co/FzkiQhIXqt via @,,,2019-10-28 19:39:42
Getty,Mount Saint Mary's Chalon campus students being evacuated 2 the Doheney campus for the #GettyFire,,,2019-10-28 19:39:52
Getty,"It's sad how the city of angels 
looks like hell most of the time.
#CityOfFallenAngels
#GettyFire  #LAfires",,,2019-10-28 19:39:55
Getty,"@iiiorg has numerous subject matter experts who can address #insurance implications of #CaliforniaWildfires, including coverage issues for #homeowners, #renters &amp; #business owners, #claims-filing process and #evacuation #preparedness tips #KincadeFire #GettyFire #SonomaFire https://t.co/CJFROAn4Ei",,,2019-10-28 19:40:00
Getty,"#GettyFire #FalseFlag? for Something WORSE? I think so! 

#California needs our #Warfare #Prayers #America #AllHandsOnDeck 
#UnitedWeStand #InJesusName https://t.co/Ms4YpFpBGz",,,2019-10-28 19:40:08
Getty,"🔥🔥UPDATE🔥🔥

CALIFORNIANS,
DO NOT go Hiking or Running while the air quality is this bad. You can become very ill and further tax emergency response teams in and out of care facilities.

Be safe out there! And be smart!
🔥🔥🔥
#CaliforniaFires 
#CAfires
#fires 
#GettyFire",,,2019-10-28 19:40:51
Saddleridge,"Thinking of those in CA that are facing ALL these fires. 15 🔥 up and down the state. @calfire and @LAFD, you're doing a great job trying to keep people safe even in a seemingly impossible situation. #GettyFire #KincaidFire #SaddleridgeFire #TickFire #BurrisFire #PalisadesFire https://t.co/NlZTtGShKI",,,2019-10-28 19:41:09
Getty,"Thinking of those in CA that are facing ALL these fires. 15 🔥 up and down the state. @calfire and @LAFD, you're doing a great job trying to keep people safe even in a seemingly impossible situation. #GettyFire #KincaidFire #SaddleridgeFire #TickFire #BurrisFire #PalisadesFire https://t.co/NlZTtGShKI",,,2019-10-28 19:41:09
Getty,"Click retweet from @buttpraxis below for breathing guidelines for bad #air days.

Also: ❤️
Purple Air map
https://t.co/YhYZBsyOVM
🌬
https://t.co/IV9wqwBeMP
💨
https://t.co/ET6Onm9LkI
🔥
#KincadeFire #GettyFire #CaliforniaFires #CAFire #CaliforniaWildfire #californiawildfires https://t.co/R760GkMjmx https://t.co/1KbgskJiyE",https://twitter.com/CharityChicken/status/1188903599952355329/photo/1,,2019-10-28 19:41:21
